
SetupTitle, SET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Resistance, absItop
TestParameter, Function.User.Unit, ohm, A
TestParameter, Function.User.Definition, abs(Vtop/Itop), abs(Itop)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vtop
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absItop
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vtop, Itop, Resistance
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/03/2020 15:31:16
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 11c9bafc-5e81-4a91-9bc3-0fc096911517
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vtop
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1.8
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absItop
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 6.4E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.00081
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.97222222222222221
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 617.332648505561
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.97222222222222221
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 617.332648505561
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.97222222222222221
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 617.332648505561
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.97222222222222221
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 617.332648505561
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.97222222222222221
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 617.332648505561
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=Vtop, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=1.8 V, Step=18 mV, No. of Steps=101, Compliance=800 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:MP, Name=Vbot, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vtop, Itop, Resistance
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, ohm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, SET
Dimension1, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1
DataName, Vtop, Itop, Resistance, absItop
DataValue, 0, 6.81796E-08, 0, 6.81796E-08
DataValue, 0.018000000000000002, 1.6744E-05, 1075.011944577162, 1.6744E-05
DataValue, 0.036000000000000004, 3.3376E-05, 1078.6193672099714, 3.3376E-05
DataValue, 0.054, 5.0068E-05, 1078.5331948549972, 5.0068E-05
DataValue, 0.072000000000000008, 6.6796E-05, 1077.9088568177735, 6.6796E-05
DataValue, 0.090000000000000011, 8.3588E-05, 1076.7095755371586, 8.3588E-05
DataValue, 0.108, 0.00010061400000000001, 1073.4092671000058, 0.00010061400000000001
DataValue, 0.126, 0.00011740000000000001, 1073.2538330494037, 0.00011740000000000001
DataValue, 0.14400000000000002, 0.00013458, 1069.9955416852431, 0.00013458
DataValue, 0.162, 0.0001518, 1067.193675889328, 0.0001518
DataValue, 0.18000000000000002, 0.00016898, 1065.214818321695, 0.00016898
DataValue, 0.198, 0.00018662, 1060.9795305969351, 0.00018662
DataValue, 0.216, 0.00020428000000000002, 1057.3722341883688, 0.00020428000000000002
DataValue, 0.234, 0.0002223, 1052.6315789473683, 0.0002223
DataValue, 0.252, 0.00024018000000000002, 1049.2130901823632, 0.00024018000000000002
DataValue, 0.27, 0.00025842000000000004, 1044.8107731599721, 0.00025842000000000004
DataValue, 0.28800000000000003, 0.00027682, 1040.3872552561234, 0.00027682
DataValue, 0.306, 0.00029534, 1036.0939933635809, 0.00029534
DataValue, 0.324, 0.00031402000000000003, 1031.7814151964842, 0.00031402000000000003
DataValue, 0.342, 0.00033302, 1026.9653474265811, 0.00033302
DataValue, 0.36000000000000004, 0.00035210000000000005, 1022.4368077250781, 0.00035210000000000005
DataValue, 0.378, 0.00037140000000000003, 1017.7705977382875, 0.00037140000000000003
DataValue, 0.396, 0.00039066000000000003, 1013.6691752418983, 0.00039066000000000003
DataValue, 0.41400000000000003, 0.00041056, 1008.3787996882307, 0.00041056
DataValue, 0.432, 0.00043018, 1004.2307871123716, 0.00043018
DataValue, 0.45, 0.00044998000000000005, 1000.0444464198408, 0.00044998000000000005
DataValue, 0.468, 0.00046986, 996.04137402630579, 0.00046986
DataValue, 0.48600000000000004, 0.00049018, 991.47252029866593, 0.00049018
DataValue, 0.504, 0.00051048, 987.30606488011279, 0.00051048
DataValue, 0.522, 0.00053238, 980.50264848416543, 0.00053238
DataValue, 0.54, 0.00055316, 976.20941499746914, 0.00055316
DataValue, 0.558, 0.00057414, 971.888389591389, 0.00057414
DataValue, 0.57600000000000007, 0.00059620000000000007, 966.11875209661184, 0.00059620000000000007
DataValue, 0.59400000000000008, 0.0006181, 961.00954538100643, 0.0006181
DataValue, 0.612, 0.00063992000000000009, 956.369546193274, 0.00063992000000000009
DataValue, 0.63, 0.00066162, 952.2082161966083, 0.00066162
DataValue, 0.648, 0.0006832600000000001, 948.39446184468568, 0.0006832600000000001
DataValue, 0.666, 0.00070644, 942.75522337353493, 0.00070644
DataValue, 0.684, 0.00072958000000000007, 937.52569971764569, 0.00072958000000000007
DataValue, 0.70200000000000007, 0.00075084, 934.95285280485859, 0.00075084
DataValue, 0.72000000000000008, 0.00077400000000000006, 930.232558139535, 0.00077400000000000006
DataValue, 0.738, 0.0007979, 924.92793583155776, 0.0007979
DataValue, 0.756, 0.00080006, 944.9291303152263, 0.00080006
DataValue, 0.774, 0.00080006, 967.42744294177942, 0.00080006
DataValue, 0.792, 0.00080004, 989.95050247487632, 0.00080004
DataValue, 0.81, 0.00080004, 1012.4493775311235, 0.00080004
DataValue, 0.82800000000000007, 0.00080006, 1034.9223808214385, 0.00080006
DataValue, 0.84600000000000009, 0.00080004, 1057.4471276436179, 0.00080004
DataValue, 0.864, 0.00080004, 1079.946002699865, 0.00080004
DataValue, 0.882, 0.00080004, 1102.4448777561122, 0.00080004
DataValue, 0.9, 0.00080006, 1124.9156313276505, 0.00080006
DataValue, 0.918, 0.00080006, 1147.4139439542034, 0.00080006
DataValue, 0.936, 0.00080006, 1169.9122565807566, 0.00080006
DataValue, 0.95400000000000007, 0.00080004, 1192.4403779811009, 0.00080004
DataValue, 0.97200000000000009, 0.00080004, 1214.9392530373482, 0.00080004
DataValue, 0.9900000000000001, 0.00080002, 1237.4690632734182, 0.00080002
DataValue, 1.008, 0.00080004, 1259.9370031498424, 0.00080004
DataValue, 1.026, 0.00080004, 1282.4358782060897, 0.00080004
DataValue, 1.044, 0.00080006, 1304.9021323400746, 0.00080006
DataValue, 1.062, 0.00080006, 1327.4004449666275, 0.00080006
DataValue, 1.08, 0.00080004, 1349.9325033748314, 0.00080004
DataValue, 1.098, 0.0008, 1372.5, 0.0008
DataValue, 1.116, 0.00080004, 1394.9302534873257, 0.00080004
DataValue, 1.1340000000000001, 0.00080002, 1417.4645633859154, 0.00080002
DataValue, 1.1520000000000001, 0.00080004, 1439.9280035998202, 0.00080004
DataValue, 1.1700000000000002, 0.00080006, 1462.3903207259457, 0.00080006
DataValue, 1.1880000000000002, 0.00080004, 1484.9257537123146, 0.00080004
DataValue, 1.206, 0.00080006, 1507.3869459790515, 0.00080006
DataValue, 1.224, 0.00080006, 1529.8852586056046, 0.00080006
DataValue, 1.242, 0.0008, 1552.5, 0.0008
DataValue, 1.26, 0.00080006, 1574.8818838587106, 0.00080006
DataValue, 1.278, 0.00080006, 1597.3801964852637, 0.00080006
DataValue, 1.296, 0.00080004, 1619.9190040497974, 0.00080004
DataValue, 1.314, 0.00080002, 1642.4589385265369, 0.00080002
DataValue, 1.332, 0.00080004, 1664.9167541622919, 0.00080004
DataValue, 1.35, 0.00080004, 1687.4156292185392, 0.00080004
DataValue, 1.368, 0.00080006, 1709.8717596180288, 0.00080006
DataValue, 1.3860000000000001, 0.0008, 1732.5, 0.0008
DataValue, 1.4040000000000001, 0.00080006, 1754.8683848711348, 0.00080006
DataValue, 1.4220000000000002, 0.00080006, 1777.3666974976879, 0.00080006
DataValue, 1.4400000000000002, 0.00080004, 1799.9100044997751, 0.00080004
DataValue, 1.458, 0.00080006, 1822.3633227507937, 0.00080006
DataValue, 1.476, 0.00080004, 1844.9077546122694, 0.00080004
DataValue, 1.494, 0.00080004, 1867.4066296685164, 0.00080004
DataValue, 1.512, 0.00080004, 1889.9055047247637, 0.00080004
DataValue, 1.53, 0.00080004, 1912.4043797810109, 0.00080004
DataValue, 1.548, 0.00080002, 1934.9516262093448, 0.00080002
DataValue, 1.566, 0.00080006, 1957.3531985101117, 0.00080006
DataValue, 1.584, 0.00080006, 1979.8515111366648, 0.00080006
DataValue, 1.602, 0.00080004, 2002.3998800059999, 0.00080004
DataValue, 1.62, 0.00080004, 2024.8987550622469, 0.00080004
DataValue, 1.6380000000000001, 0.00080006, 2047.346449016324, 0.00080006
DataValue, 1.6560000000000001, 0.00080004, 2069.8965051747414, 0.00080004
DataValue, 1.6740000000000002, 0.00080006, 2092.34307426943, 0.00080006
DataValue, 1.6920000000000002, 0.00080006, 2114.8413868959829, 0.00080006
DataValue, 1.7100000000000002, 0.00080004, 2137.3931303434829, 0.00080004
DataValue, 1.728, 0.00080006, 2159.8380121490886, 0.00080006
DataValue, 1.746, 0.00080004, 2182.3908804559774, 0.00080004
DataValue, 1.764, 0.00080002, 2204.9448763780906, 0.00080002
DataValue, 1.782, 0.00080002, 2227.4443138921529, 0.00080002
DataValue, 1.8, 0.00080004, 2249.8875056247189, 0.00080004
DataValue, 1.8, 0.00080006, 2249.8312626553011, 0.00080006
DataValue, 1.782, 0.00080006, 2227.3329500287477, 0.00080006
DataValue, 1.764, 0.0008, 2205, 0.0008
DataValue, 1.746, 0.00080008, 2182.2817718228175, 0.00080008
DataValue, 1.728, 0.00080006, 2159.8380121490886, 0.00080006
DataValue, 1.7100000000000002, 0.00080008, 2137.2862713728628, 0.00080008
DataValue, 1.6920000000000002, 0.00080006, 2114.8413868959829, 0.00080006
DataValue, 1.6740000000000002, 0.00080008, 2092.290770922908, 0.00080008
DataValue, 1.6560000000000001, 0.00080004, 2069.8965051747414, 0.00080004
DataValue, 1.6380000000000001, 0.0008, 2047.5, 0.0008
DataValue, 1.62, 0.00080006, 2024.8481363897708, 0.00080006
DataValue, 1.602, 0.00080006, 2002.349823763218, 0.00080006
DataValue, 1.584, 0.00080006, 1979.8515111366648, 0.00080006
DataValue, 1.566, 0.00080004, 1957.4021298935054, 0.00080004
DataValue, 1.548, 0.00080004, 1934.9032548372582, 0.00080004
DataValue, 1.53, 0.00080002, 1912.4521886952825, 0.00080002
DataValue, 1.512, 0.00080006, 1889.8582606304526, 0.00080006
DataValue, 1.494, 0.00080004, 1867.4066296685164, 0.00080004
DataValue, 1.476, 0.00080004, 1844.9077546122694, 0.00080004
DataValue, 1.458, 0.00080004, 1822.4088795560222, 0.00080004
DataValue, 1.4400000000000002, 0.00080006, 1799.8650101242408, 0.00080006
DataValue, 1.4220000000000002, 0.00080004, 1777.4111294435279, 0.00080004
DataValue, 1.4040000000000001, 0.00080008, 1754.8245175482452, 0.00080008
DataValue, 1.3860000000000001, 0.00080004, 1732.4133793310336, 0.00080004
DataValue, 1.368, 0.00080004, 1709.9145042747864, 0.00080004
DataValue, 1.35, 0.00080006, 1687.3734469914757, 0.00080006
DataValue, 1.332, 0.00080006, 1664.8751343649228, 0.00080006
DataValue, 1.314, 0.00080004, 1642.4178791060447, 0.00080004
DataValue, 1.296, 0.00080006, 1619.8785091118166, 0.00080006
