
SetupTitle, RESET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Resistance, absItop
TestParameter, Function.User.Unit, ohm, A
TestParameter, Function.User.Definition, abs(Vtop/Itop), abs(Itop)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vtop
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absItop
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vtop, Itop, Resistance
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/03/2020 15:30:47
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 0c9d8322-a14e-404f-b65b-3537ff46eb29
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vtop
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absItop
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 8.9E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0035
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 142.86075017336157
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 142.86075017336157
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 142.86075017336157
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 142.86075017336157
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1.875
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 142.86075017336157
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=Vtop, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-2 V, Step=-20 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:MP, Name=Vbot, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vtop, Itop, Resistance
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, ohm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, RESET
Dimension1, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1
DataName, Vtop, Itop, Resistance, absItop
DataValue, 0, 8.94204E-08, 0, 8.94204E-08
DataValue, -0.02, -2.5242E-05, 792.33024324538474, 2.5242E-05
DataValue, -0.04, -5.0578E-05, 790.85768515955556, 5.0578E-05
DataValue, -0.060000000000000005, -7.5948E-05, 790.01422025596469, 7.5948E-05
DataValue, -0.08, -0.000101376, 789.1414141414142, 0.000101376
DataValue, -0.1, -0.00012696000000000002, 787.64965343415247, 0.00012696000000000002
DataValue, -0.12000000000000001, -0.00015252, 786.78206136900076, 0.00015252
DataValue, -0.14, -0.00017824, 785.45780969479358, 0.00017824
DataValue, -0.16, -0.00020402000000000002, 784.23683952553665, 0.00020402000000000002
DataValue, -0.18000000000000002, -0.00022982000000000002, 783.22165172743894, 0.00022982000000000002
DataValue, -0.2, -0.00025586, 781.677479871805, 0.00025586
DataValue, -0.22, -0.00028184, 780.5847289242123, 0.00028184
DataValue, -0.24000000000000002, -0.00030806000000000003, 779.06901253002661, 0.00030806000000000003
DataValue, -0.26, -0.00033446, 777.37248101417208, 0.00033446
DataValue, -0.28, -0.00036108, 775.4514235072561, 0.00036108
DataValue, -0.3, -0.00038776, 773.67443779657515, 0.00038776
DataValue, -0.32, -0.00041468, 771.67936722291893, 0.00041468
DataValue, -0.34, -0.00044156, 769.99728236253281, 0.00044156
DataValue, -0.36000000000000004, -0.00046876000000000003, 767.98361634951789, 0.00046876000000000003
DataValue, -0.38, -0.00049666, 765.1109410864575, 0.00049666
DataValue, -0.4, -0.00052434, 762.863790670176, 0.00052434
DataValue, -0.42000000000000004, -0.00055186, 761.06258833762183, 0.00055186
DataValue, -0.44, -0.00058002, 758.59453122306127, 0.00058002
DataValue, -0.46, -0.00060742, 757.30137302031551, 0.00060742
DataValue, -0.48000000000000004, -0.00063592, 754.81192602843134, 0.00063592
DataValue, -0.5, -0.0006644, 752.55869957856714, 0.0006644
DataValue, -0.52, -0.00069324, 750.10097513126766, 0.00069324
DataValue, -0.54, -0.00072186000000000006, 748.06749231152855, 0.00072186000000000006
DataValue, -0.56, -0.00075084, 745.83133557082738, 0.00075084
DataValue, -0.58000000000000007, -0.00077994, 743.64694720106684, 0.00077994
DataValue, -0.6, -0.0008101400000000001, 740.61273360159964, 0.0008101400000000001
DataValue, -0.62, -0.0008392, 738.79885605338416, 0.0008392
DataValue, -0.64, -0.00086902000000000008, 736.46176152447583, 0.00086902000000000008
DataValue, -0.66, -0.00089876000000000008, 734.34509769015085, 0.00089876000000000008
DataValue, -0.68, -0.00092902, 731.95410217218148, 0.00092902
DataValue, -0.70000000000000007, -0.00095976, 729.34900391764609, 0.00095976
DataValue, -0.72000000000000008, -0.00099062, 726.81754860592366, 0.00099062
DataValue, -0.74, -0.00102158, 724.368135633039, 0.00102158
DataValue, -0.76, -0.00105222, 722.28241242325748, 0.00105222
DataValue, -0.78, -0.00108364, 719.79624229448893, 0.00108364
DataValue, -0.8, -0.00111462, 717.73339792933916, 0.00111462
DataValue, -0.82000000000000006, -0.0011465400000000002, 715.19528319988831, 0.0011465400000000002
DataValue, -0.84000000000000008, -0.0011788, 712.58907363420428, 0.0011788
DataValue, -0.86, -0.001211, 710.15689512799338, 0.001211
DataValue, -0.88, -0.0012442, 707.281787493972, 0.0012442
DataValue, -0.9, -0.0012762000000000001, 705.21861777150912, 0.0012762000000000001
DataValue, -0.92, -0.0013082, 703.25638281608315, 0.0013082
DataValue, -0.94000000000000006, -0.0013406, 701.17857675667619, 0.0013406
DataValue, -0.96000000000000008, -0.0013734, 698.9951944080384, 0.0013734
DataValue, -0.98000000000000009, -0.0014062, 696.9136680415304, 0.0014062
DataValue, -1, -0.0014386, 695.12025580425416, 0.0014386
DataValue, -1.02, -0.001471, 693.40584636301833, 0.001471
DataValue, -1.04, -0.0015032000000000001, 691.85737094199044, 0.0015032000000000001
DataValue, -1.06, -0.0015354000000000001, 690.37384394945946, 0.0015354000000000001
DataValue, -1.08, -0.001567, 689.21506062539891, 0.001567
DataValue, -1.1, -0.001599, 687.92995622263925, 0.001599
DataValue, -1.12, -0.0016352, 684.93150684931516, 0.0016352
DataValue, -1.1400000000000001, -0.0016666, 684.02736109444379, 0.0016666
DataValue, -1.1600000000000001, -0.0017016, 681.711330512459, 0.0017016
DataValue, -1.1800000000000002, -0.0017360000000000001, 679.72350230414747, 0.0017360000000000001
DataValue, -1.2, -0.0017686, 678.50277055297977, 0.0017686
DataValue, -1.22, -0.0018018, 677.1006771006771, 0.0018018
DataValue, -1.24, -0.0018352, 675.67567567567573, 0.0018352
DataValue, -1.26, -0.0018726, 672.86126241589227, 0.0018726
DataValue, -1.28, -0.0019098000000000001, 670.22724892658914, 0.0019098000000000001
DataValue, -1.3, -0.0019436, 668.86190574192221, 0.0019436
DataValue, -1.32, -0.0019782, 667.273278738247, 0.0019782
DataValue, -1.34, -0.00202, 663.36633663366342, 0.00202
DataValue, -1.36, -0.0020584, 660.7073455110766, 0.0020584
DataValue, -1.3800000000000001, -0.0020922000000000002, 659.59277315744191, 0.0020922000000000002
DataValue, -1.4000000000000001, -0.0021292, 657.52395265827545, 0.0021292
DataValue, -1.4200000000000002, -0.002162, 656.79925994449593, 0.002162
DataValue, -1.4400000000000002, -0.002198, 655.14103730664249, 0.002198
DataValue, -1.46, -0.002232, 654.12186379928312, 0.002232
DataValue, -1.48, -0.0022686, 652.38473067089831, 0.0022686
DataValue, -1.5, -0.0023056, 650.58986814712, 0.0023056
DataValue, -1.52, -0.0023428, 648.79631210517334, 0.0023428
DataValue, -1.54, -0.0024438, 630.16613470824132, 0.0024438
DataValue, -1.56, -0.002486, 627.51407884151251, 0.002486
DataValue, -1.58, -0.0025272, 625.19784742006971, 0.0025272
DataValue, -1.6, -0.002565, 623.78167641325535, 0.002565
DataValue, -1.62, -0.0026052000000000002, 621.83325656379543, 0.0026052000000000002
DataValue, -1.6400000000000001, -0.0026452, 619.99092696204457, 0.0026452
DataValue, -1.6600000000000001, -0.0026834, 618.61817097711867, 0.0026834
DataValue, -1.6800000000000002, -0.0027356, 614.12487205731838, 0.0027356
DataValue, -1.7000000000000002, -0.0027788, 611.77486684899964, 0.0027788
DataValue, -1.72, -0.0028280000000000002, 608.20367751060814, 0.0028280000000000002
DataValue, -1.74, -0.0028692, 606.44081974069422, 0.0028692
DataValue, -1.76, -0.0029158, 603.607929213252, 0.0029158
DataValue, -1.78, -0.0029582000000000002, 601.71726049624772, 0.0029582000000000002
DataValue, -1.8, -0.0029986, 600.28013072767294, 0.0029986
DataValue, -1.82, -0.0030376, 599.15722939162492, 0.0030376
DataValue, -1.84, -0.0030796, 597.48019223275753, 0.0030796
DataValue, -1.86, -0.0031196, 596.23028593409413, 0.0031196
DataValue, -1.8800000000000001, -0.0031658, 593.84673700170583, 0.0031658
DataValue, -1.9000000000000001, -0.0032108, 591.75283418462686, 0.0032108
DataValue, -1.9200000000000002, -0.003258, 589.31860036832416, 0.003258
DataValue, -1.9400000000000002, -0.0033036, 587.23816442668613, 0.0033036
DataValue, -1.9600000000000002, -0.0033438, 586.15945929780491, 0.0033438
DataValue, -1.9800000000000002, -0.0033896, 584.13972150106213, 0.0033896
DataValue, -2, -0.0034296, 583.158385817588, 0.0034296
DataValue, -2, -0.0034292, 583.22640849177651, 0.0034292
DataValue, -1.9800000000000002, -0.003393, 583.554376657825, 0.003393
DataValue, -1.9600000000000002, -0.0033602000000000003, 583.298613177787, 0.0033602000000000003
DataValue, -1.9400000000000002, -0.0033288000000000002, 582.7925979331892, 0.0033288000000000002
DataValue, -1.9200000000000002, -0.0032908, 583.44475507475386, 0.0032908
DataValue, -1.9000000000000001, -0.0032514, 584.36365873162333, 0.0032514
DataValue, -1.8800000000000001, -0.0032140000000000003, 584.94088363410083, 0.0032140000000000003
DataValue, -1.86, -0.0031766, 585.53170056034764, 0.0031766
DataValue, -1.84, -0.0031368, 586.58505483295085, 0.0031368
DataValue, -1.82, -0.0030986, 587.36203446717877, 0.0030986
DataValue, -1.8, -0.0030602, 588.196849879093, 0.0030602
DataValue, -1.78, -0.0030214, 589.130866485735, 0.0030214
DataValue, -1.76, -0.0029792, 590.76262083780887, 0.0029792
DataValue, -1.74, -0.0029422, 591.39419482020264, 0.0029422
DataValue, -1.72, -0.002902, 592.6946933149552, 0.002902
DataValue, -1.7000000000000002, -0.0028644, 593.4925289764, 0.0028644
DataValue, -1.6800000000000002, -0.0028282, 594.01739622374669, 0.0028282
DataValue, -1.6600000000000001, -0.0027888, 595.2380952380953, 0.0027888
DataValue, -1.6400000000000001, -0.0027494, 596.49378046119159, 0.0027494
DataValue, -1.62, -0.0027108, 597.609561752988, 0.0027108
DataValue, -1.6, -0.002672, 598.80239520958094, 0.002672
DataValue, -1.58, -0.0026338, 599.89368972587135, 0.0026338
DataValue, -1.56, -0.0025952, 601.1097410604192, 0.0025952
DataValue, -1.54, -0.0025568, 602.31539424280345, 0.0025568
DataValue, -1.52, -0.0025214, 602.83969223447286, 0.0025214
DataValue, -1.5, -0.0024828, 604.15659739004354, 0.0024828
DataValue, -1.48, -0.0024456, 605.1684658161596, 0.0024456
DataValue, -1.46, -0.0024076, 606.41302541950483, 0.0024076
DataValue, -1.4400000000000002, -0.0023704, 607.49240634492082, 0.0023704
DataValue, -1.4200000000000002, -0.0023334000000000002, 608.55404131310536, 0.0023334000000000002
DataValue, -1.4000000000000001, -0.0022952, 609.96863018473346, 0.0022952
DataValue, -1.3800000000000001, -0.002258, 611.16031886625342, 0.002258
